swarm_number,particle_number,x,y,function_value
0,27,0.05490168,0.40466864,-19.014957588222558
0,28, 0.88192166,-0.48209209,-23.575156901964935
0,29, 0.43427188,-0.3298102 ,-34.26373065938145
0,30,0.0595244 ,0.42511963,-19.789021305919945
0,31,-0.37096791, 0.77696964,-25.944521575709807
0,32,-0.4321372 , 1.18363836,-26.642520357779876
0,33,-5.84237229e-07,-1.46936111e-06,-4.960476474025199e-10
0,34,-0.79532565,-0.428498  ,-27.014285211765703
0,35,-0.05669782,-0.07055068,-1.6025702846360446
0,36, 0.35355715,-0.48805181,-36.39221766987063
0,37,-0.37656287,-0.01949061,-17.35723422645551
0,38,-0.38907911,-0.35065694,-33.85366057778721
0,39,-0.41543988,-0.03245521,-19.0023018181286
0,40, 1.10685630e-07,-5.63223736e-07,-6.536282626257162e-11
0,41,-0.07225626, 0.42456038,-20.095960695104715
0,42,-0.36931202, 0.00940018,-16.96781303035812
0,43,-0.72808281, 0.45379231,-31.69027142611575
0,44,-0.40576087,-0.04253779,-18.819086443969503
0,45,-0.37262558,-0.36855202,-34.018340007669586
0,46,0.37754216,0.36958162,-34.2885196617152
0,47, 0.38655333,-0.0219493 ,-17.810148102864776
0,48,-0.03795203, 0.37065985,-17.29743414979275
0,49, 0.3426182 ,-0.46245698,-35.55075557176157
0,50,-0.45598552, 0.0335464 ,-20.050392540985932
0,51,0.44713761,0.72940241,-31.475988714451987
0,52,-0.35015041,-0.78006982,-24.738487799686222
0,53,0.36008306,0.37131234,-33.55113888067478
0,54, 3.55938991e-07,-8.74231259e-07,-1.7676171637504012e-10
0,55,-0.39084408,-0.44226452,-37.43638720948405
0,56, 1.33847193e-07,-7.34838047e-07,-1.106812419493508e-10
0,57,-2.24945873e-07,-7.55878243e-07,-1.23392851492099e-10
0,58, 2.37266163e-07,-8.12989291e-07,-1.4229684097699646e-10
0,59,-0.40134531,-0.42285985,-37.327666757833555
0,60,-0.01799238,-0.41974721,-18.995748210402333
0,61,-0.0296037 ,-0.35791542,-16.574247476086683
0,62,0.42802354,0.01820428,-19.24357801406122
0,63,0.06459255,0.00557807,-0.822661129279485
0,64, 0.42722557,-0.01116295,-19.179910123411506
0,65, 0.38114233,-0.42878979,-36.68339453135756
0,66,-0.39899758, 0.73008707,-29.993119471917048
0,67,-2.88516881e-07, 3.14545305e-08,-1.6711965145077556e-11
0,68, 0.06635856,-0.37022905,-17.854116708401776
0,69,-0.64515477,-0.12950472,-19.686257341118527
0,70,-0.41332749, 0.42147758,-37.70934957830822
0,71,-0.38393337,-0.03629902,-17.86430697812288
0,72, 2.21697635e-07,-5.89562133e-07,-7.87103715538251e-11
0,73,-0.00721676,-0.00195293,-0.011087475788375656
0,74,-0.37752518, 0.48621537,-37.523810151271334
0,75, 3.91414346e-07,-2.60440903e-07,-4.385114493743458e-11
0,76,-0.49778478,-0.34116609,-35.783201074314405
0,77,-0.31999087,-0.4122411 ,-33.04750118076757
0,78,-0.81880879,-0.33656062,-21.768338679441758
0,79, 0.06155887,-0.3807354 ,-18.20872499177081
0,80,-0.20340738,-0.50666661,-27.403450571478707
0,81,-0.38802447, 0.0376619 ,-18.05608179256053
0,82, 3.22637277e-07,-8.04479903e-07,-1.4905054968039622e-10
0,83,0.06120221,0.45959688,-20.62478374251134
0,84,-0.02664834,-0.39043123,-18.01536949520723
0,85, 0.00727214,-0.00198614,-0.011272545267736689
0,86, 3.63762852e-07,-4.44899227e-07,-6.551914566443884e-11
0,87,-0.43720304,-0.54721323,-39.285440282704144
0,88, 3.80619074e-07,-8.73351564e-07,-1.800657400963246e-10
0,89,-0.00579592,-0.00051203,-0.006715804425496685
0,90, 3.00968846e-07,-1.04857029e-06,-2.361062456657237e-10
0,91,-0.04012857,-0.41221571,-19.004767707963218
0,92, 6.15426550e-07,-7.78595479e-07,-1.9540635776138515e-10
0,93,-0.80383775,-0.32022998,-21.700985112029894
0,94,-0.46734851,-0.73903312,-31.243402285423592
0,95,-1.29286640e-07,-1.09984758e-06,-2.433040435789735e-10
0,96,0.38117536,0.88951328,-20.590966181287676
0,97,0.42418366,0.43344419,-38.39275288923924
0,98, 0.00174163,-0.00729223,-0.01114975385306849
0,99,-0.4170019 , 0.39049149,-36.721920890985196
0,0,-0.89650735,-0.50977036,-23.085511052093835
0,1, 2.69319561e-07,-8.90104065e-07,-1.715747544039914e-10
0,2,-7.68688091e-08,-4.23583085e-07,-3.6770586575585185e-11
0,3,-0.46736643,-0.01363627,-20.045822251102187
0,4,0.45738858,0.02948606,-20.024926060760272
0,5,-0.49560971,-0.06774178,-21.138642810818524
0,6, 1.03531712,-0.39067515,-19.20180998527467
0,7,0.45128714,0.50351151,-39.989995177794434
0,8,-0.04363952,-0.46520644,-20.353876026520098
0,9, 0.01072509,-0.048304  ,-0.48219099538835763
0,10, 3.56854731e-07,-7.01572189e-07,-1.2291323514546093e-10
0,11,0.000333  ,0.00015848,-2.6982550942022954e-05
0,12,-0.47459674,-0.98559393,-21.110463299271757
0,13,-0.55166631, 0.92738809,-21.66489566232184
0,14, 6.88869895e-07,-7.54495732e-07,-2.070805749099236e-10
0,15,-0.01085986,-0.058048  ,-0.684544241094315
0,16,-1.07862631,-0.44823962,-22.035837190303383
0,17, 4.36608497e-07,-3.01070831e-07,-5.579892103924067e-11
0,18,-0.07721616,-0.53487017,-21.207004841710884
0,19,-0.56851527,-0.54417449,-39.32421036517109
0,20,-0.07331139, 0.46249594,-20.985186249826782
0,21,-0.62564574,-0.44688432,-37.08171064944504
0,22,-3.58083829e-08,-5.55844282e-07,-6.154721177153988e-11
0,23, 5.04828345e-07,-6.04948795e-07,-1.2316192510297697e-10
0,24, 2.05464242e-07,-5.72389592e-07,-7.337419560826675e-11
0,25, 2.88746326e-07,-4.09627076e-07,-4.9830362058855826e-11
0,26, 3.37952278e-07,-7.60309861e-07,-1.3734080539506976e-10
0,27,0.06663212,0.49108886,-21.09360033301277
0,28, 1.06992767,-0.58502511,-21.043412155691577
0,29, 0.52700686,-0.40025495,-38.393888666979294
0,30,0.07224252,0.5159027 ,-21.23411506510798
0,31,-0.45019708, 0.94268385,-21.24719736553457
0,32,-0.52441691, 1.43554275,-41.40938087473279
0,33,-4.87822144e-07,-1.06221410e-06,-2.71057842837763e-10
0,34,-0.96494061,-0.52000123,-21.36429609051158
0,35,-0.03729526,-0.04641703,-0.6991344524261436
0,36, 0.42907084,-0.59225549,-37.924626005704035
0,37,-0.45698601,-0.02365475,-19.956644940219594
0,38,-0.47217293,-0.42555132,-39.17731861746918
0,39,-0.50415749,-0.03938941,-20.557013428854823
0,40,-1.73249139e-08,-3.39108503e-07,-2.2872370664117625e-11
0,41,-0.08769448, 0.51522422,-21.707419506010076
0,42,-0.44818779, 0.01140894,-19.70144801280733
0,43,-0.88340271, 0.55069099,-23.14635576577442
0,44,-0.49241364,-0.05162624,-20.755284105755877
0,45,-0.45220848,-0.44726543,-39.41313637809684
0,46,0.45817427,0.44851523,-39.54907958637869
0,47, 0.46910892,-0.02663879,-20.17274788115022
0,48,-0.0460609 , 0.44982358,-20.127470173566756
0,49, 0.41579721,-0.56120306,-38.3903190709728
0,50,-0.55335174, 0.04071429,-20.07666638310505
0,51,0.54261692,0.88500329,-23.220049603756284
0,52,-0.42493685,-0.94644237,-20.545467990462186
0,53,0.4369894 ,0.45061527,-39.142924790339094
0,54, 3.34656986e-07,-7.55054644e-07,-1.3532286402551108e-10
0,55,-0.47431451,-0.53670418,-40.11833019349524
0,56, 5.22310737e-08,-5.34612664e-07,-5.724487550651247e-11
0,57,-5.43710765e-08,-6.50891901e-07,-8.463985068374313e-11
0,58, 2.59140188e-07,-7.13453706e-07,-1.1430856261540612e-10
0,59,-0.48705614,-0.51316026,-40.43333624076354
0,60,-0.02183666,-0.50938363,-20.3365494755179
0,61,-0.03592888,-0.43435946,-19.6051773256333
0,62,0.51942592,0.02209414,-20.292097191935188
0,63,0.04250752,0.00366902,-0.3590279756679564
0,64, 0.51845753,-0.0135478 ,-20.23801746671068
0,65, 0.46254273,-0.52035528,-40.12736551186391
0,66,-0.48420766, 0.88583361,-23.434324198973105
0,67,-8.90103413e-08,-2.05235321e-07,-9.9298347322474e-12
0,68, 0.08053678,-0.44930021,-20.958474163496167
0,69,-0.78282935,-0.15717344,-13.082027053114627
0,70,-0.50159474, 0.51148377,-40.486690752821396
0,71,-0.46592901,-0.0440545 ,-20.371423768950606
0,72, 1.88796499e-07,-4.35877610e-07,-4.476419235288631e-11
0,73,0.0003273 ,0.00016005,-2.633480427149948e-05
0,74,-0.45815365, 0.59002804,-38.656702921544486
0,75, 2.92325542e-07,-4.20960041e-07,-5.211120424064575e-11
0,76,-0.60406372,-0.41403484,-37.05017981569732
0,77,-0.38833978,-0.50027618,-38.03929060707009
0,78,-0.9934131 ,-0.40844632,-19.552831071957854
0,79, 0.07471158,-0.46204845,-21.017829662881073
0,80,-0.24686262,-0.61483876,-27.749660032215715
0,81,-0.47089306, 0.04570906,-20.466649639641954
0,82, 2.41106298e-07,-7.17247665e-07,-1.1359446716596722e-10
0,83,0.07427884,0.55773354,-20.735282645726343
0,84,-0.03234206,-0.47381389,-20.296260876416106
0,85,-0.00032586, 0.0001625 ,-2.6304517149355888e-05
0,86, 3.04848789e-07,-4.43961452e-07,-5.753975074185291e-11
0,87,-0.5305633 ,-0.66402721,-35.68153790227693
0,88, 3.45611696e-07,-7.55981135e-07,-1.3707790458283853e-10
0,89,3.38677913e-04,4.29898946e-05,-2.3122759838400953e-05
0,90, 3.26832605e-07,-8.96310500e-07,-1.8057377815239306e-10
0,91,-0.0487025 ,-0.50024538,-20.717164333114628
0,92, 5.36550885e-07,-6.43317208e-07,-1.3922374364483403e-10
0,93,-0.97526148,-0.3886299 ,-18.87270227462946
0,94,-0.56713791,-0.89668158,-22.283189113797057
0,95,-4.8879544e-08,-8.7895512e-07,-1.5374723716377048e-10
0,96,0.4625828 ,1.07913074,-22.314170389454826
0,97,0.51476698,0.52600307,-40.36547917578263
0,98,-0.00014465, 0.00032553,-2.517430324644465e-05
0,99,-0.50605305, 0.47388702,-40.339129538903045
0,0,-0.96460721,-0.54918891,-21.004511288679062
0,1, 2.85458076e-07,-7.57294252e-07,-1.2994405551580712e-10
0,2,-1.30117417e-07,-2.89258871e-07,-1.9959145447501214e-11
0,3,-0.50355511,-0.01469947,-20.29391021112302
0,4,0.49281502,0.03178546,-20.43245485431475
0,5,-0.53395097,-0.07302337,-21.098009802796554
0,6, 1.11326617,-0.42098987,-22.63674663278678
0,7,0.48624735,0.54245437,-40.1397129258484
0,8,-0.04704229,-0.50122983,-20.686798846241288
0,9, 0.0064184 ,-0.02893361,-0.17380196669618186
0,10, 3.08498061e-07,-6.26356521e-07,-9.671907719166484e-11
0,11,0.00468465,0.00139926,-0.00474202705890292
0,12,-0.51133683,-1.06004695,-22.06312764137322
0,13,-0.59426293, 0.99770296,-19.646349104922884
0,14, 5.47296699e-07,-5.84355073e-07,-1.2717293884634273e-10
0,15,-0.00649889,-0.03478475,-0.24747907375809675
0,16,-1.15958916,-0.48296667,-26.140642828162132
0,17, 4.2429302e-07,-1.6520187e-07,-4.11262135457946e-11
0,18,-0.08323629,-0.57619428,-20.551374617632177
0,19,-0.6123858 ,-0.58620365,-36.896045791370256
0,20,-0.0790272, 0.4983126,-21.46164954208382
0,21,-0.67381756,-0.48150758,-35.22442951881126
0,22, 1.70199539e-07,-4.45989428e-07,-4.5208281562736374e-11
0,23, 4.29918146e-07,-5.46521536e-07,-9.592682204129233e-11
0,24, 1.93297622e-07,-5.37118641e-07,-6.464517809945391e-11
0,25, 3.44954145e-07,-5.78262025e-07,-8.994760491987108e-11
0,26, 2.43479393e-07,-6.77737438e-07,-1.0288658813806251e-10
0,27,0.0718274 ,0.52908614,-21.11977346208915
0,28, 1.15028762,-0.63014168,-22.69599649613784
0,29, 0.56773462,-0.43130532,-38.69918977963005
0,30,0.07787509,0.55578749,-20.880292618844127
0,31,-0.48507386, 1.01409093,-21.258899827381278
0,32,-0.56494812, 1.54008493,-41.55437149011316
0,33,-3.60770991e-07,-7.59772112e-07,-1.40346401167335e-10
0,34,-1.03793086,-0.56019708,-20.966976563057145
0,35,-0.02233062,-0.02780132,-0.25172050619554653
0,36, 0.46233111,-0.63791698,-36.81644071708149
0,37,-0.49238168,-0.02549918,-20.359707294658616
0,38,-0.50872811,-0.45854181,-40.11667151936617
0,39,-0.54314916,-0.04246071,-20.28531969338526
0,40,-6.68564102e-08,-2.10923463e-07,-9.71311919784057e-12
0,41,-0.09453116, 0.55505751,-21.437280445717906
0,42,-0.48291092, 0.01229875,-20.205606411031077
0,43,-0.95055869, 0.59321391,-20.067472989870385
0,44,-0.53051155,-0.05565158,-20.70647766320701
0,45,-0.48723903,-0.48191796,-40.37305020990418
0,46,0.49366075,0.48326358,-40.41407308979923
0,47, 0.50543069,-0.0287159 ,-20.412792743299867
0,48,-0.04965245, 0.48467197,-20.673740649698182
0,49, 0.44804029,-0.60452099,-37.9579417598131
0,50,-0.59607591, 0.04388918,-18.967677181057603
0,51,0.58452837,0.95227485,-20.31720686530913
0,52,-0.45788033,-1.01811703,-20.962788475404878
0,53,0.47085592,0.48552418,-40.248911700751
0,54, 3.17796560e-07,-6.52766696e-07,-1.0457057442181394e-10
0,55,-0.51103309,-0.57816739,-39.3893704999824
0,56, 1.06345581e-08,-3.97826899e-07,-3.142019977531163e-11
0,57, 8.47197770e-08,-5.62465702e-07,-6.419043074856745e-11
0,58, 2.74902886e-07,-6.26657548e-07,-9.29034627006331e-11
0,59,-0.52474603,-0.55283638,-39.914339885557645
0,60,-0.02353943,-0.54877269,-19.944993929969264
0,61,-0.03873047,-0.4680248 ,-20.314048421445914
0,62,0.55957829,0.02381715,-19.732944678581394
0,63,0.02546917,0.00219659,-0.12937694558144486
0,64, 0.55853625,-0.01460411,-19.685473954126252
0,65, 0.49836291,-0.56057804,-39.84641792221031
0,66,-0.52168057, 0.95316504,-21.517900710953455
0,67, 6.43564944e-08,-3.65463131e-07,-2.7320368189975852e-11
0,68, 0.08681576,-0.48410827,-21.64330229525904
0,69,-0.84266871,-0.16941993,-10.3902652867286
0,70,-0.54039159, 0.55103279,-39.76565595065637
0,71,-0.50200756,-0.04748952,-20.69534761945157
0,72, 1.75080899e-07,-3.32505308e-07,-2.801670007102075e-11
0,73,0.0048246 ,0.00141354,-0.005013972293284041
0,74,-0.49363851, 0.63552198,-37.228061898491575
0,75, 2.38489718e-07,-5.06644907e-07,-6.221156922947557e-11
0,76,-0.65061425,-0.4461426 ,-35.90181070258059
0,77,-0.41847507,-0.53897251,-38.8838040397838
0,78,-1.06841842,-0.44012539,-21.545756310557618
0,79, 0.08053656,-0.49783061,-21.506616730457637
0,80,-0.26607512,-0.66219925,-26.75870484161218
0,81,-0.50735049, 0.04927333,-20.72459414112976
0,82, 1.96433042e-07,-6.37495424e-07,-8.828493491819245e-11
0,83,0.08007014,0.60078936,-19.667334501441978
0,84,-0.03486399,-0.51049447,-20.479060138033834
0,85,-0.00485559, 0.00143717,-0.005086843978023836
0,86, 2.57462272e-07,-4.39856541e-07,-5.1535664624680066e-11
0,87,-0.57156091,-0.71507174,-32.02112067429369
0,88, 3.19539843e-07,-6.54694336e-07,-1.0528822258493165e-10
0,89,0.00398928,0.00037214,-0.003184594832248422
0,90, 3.38956890e-07,-7.61584961e-07,-1.3786660701953224e-10
0,91,-0.05250002,-0.53893937,-20.534548001473986
0,92, 4.67142955e-07,-5.41325489e-07,-1.014299755297543e-10
0,93,-1.04898357,-0.41878748,-20.471753585294277
0,94,-0.61090448,-0.96479384,-19.21648108704585
0,95, 2.94514617e-08,-7.04596563e-07,-9.866241157396871e-11
0,96,0.49840604,1.16012864,-26.24236364395636
0,97,0.55456545,0.56665487,-39.18241796885763
0,98,-0.0012635 , 0.00486714,-0.005016067453254891
0,99,-0.54518905, 0.51057316,-40.13547351259123
0,0,-1.00681339,-0.57362689,-20.30078418302007
0,1, 2.95487225e-07,-6.41021454e-07,-9.884359997158754e-11
0,2,-1.17987269e-07,-2.21331344e-07,-1.248423586730496e-11
0,3,-0.52599165,-0.01535883,-20.190375289354925
0,4,0.51477928,0.03321147,-20.439950837556083
0,5,-0.55772148,-0.0762988 ,-20.793666370420524
0,6, 1.16157836,-0.4397861 ,-25.561212386152604
0,7,0.50792266,0.56659762,-39.70384906322106
0,8,-0.04915256,-0.523564  ,-20.640246792961793
0,9, 0.00315898,-0.01426683,-0.04233403405494229
0,10, 2.77405476e-07,-5.58419501e-07,-7.712941396675888e-11
0,11,0.0062747 ,0.00184589,-0.0084860334970287
0,12,-0.53411514,-1.10619101,-23.424619231453047
0,13,-0.62067004, 1.04128183,-19.06481334505296
0,14, 4.35144116e-07,-4.63883098e-07,-8.025580200410332e-11
0,15,-0.00319837,-0.01716668,-0.06043817626836301
0,16,-1.20977138,-0.50449748,-29.213262295461565
0,17, 4.02639417e-07,-1.09402689e-07,-3.453948238529847e-11
0,18,-0.08696973,-0.60181298,-19.848670016111516
0,19,-0.63958219,-0.6122592 ,-34.79224911948599
0,20,-0.08257191, 0.52051868,-21.51069201454024
0,21,-0.70367866,-0.50297411,-33.61594038384386
0,22, 3.26192637e-07,-3.56550054e-07,-4.633449179891613e-11
0,23, 3.70115746e-07,-4.97059030e-07,-7.619149755555554e-11
0,24, 1.96042238e-07,-5.02539439e-07,-5.772804456682934e-11
0,25, 3.53317341e-07,-6.03353320e-07,-9.698908343125368e-11
0,26, 1.91559349e-07,-5.99979270e-07,-7.86997134127887e-11
0,27,0.0750493 ,0.55264349,-20.860318163973336
0,28, 1.20009565,-0.65810999,-24.247038975844408
0,29, 0.59298384,-0.45055754,-38.41730821771871
0,30,0.08136818,0.58051439,-20.36973906722316
0,31,-0.50669749, 1.05834674,-22.032484833588974
0,32,-0.59007554, 1.60496137,-39.267862945027936
0,33,-2.16188053e-07,-5.41459250e-07,-6.743761105099111e-11
0,34,-1.08316804,-0.58511671,-21.453857384410156
0,35,-0.01100195,-0.01370647,-0.061252925829407445
0,36, 0.48295293,-0.66622288,-35.64391734045547
0,37,-0.51432685,-0.02664302,-20.364544791798448
0,38,-0.53139184,-0.47899642,-40.230971904219174
0,39,-0.5673227 ,-0.04436541,-19.828450272292812
0,40,-5.91532947e-08,-1.54923102e-07,-5.4569682106375694e-12
0,41,-0.098771  , 0.57975249,-20.981099462484842
0,42,-0.50443934, 0.01285058,-20.283313416984107
0,43,-0.99218003, 0.61957537,-18.688287736683336
0,44,-0.55413126,-0.05814793,-20.397627275906487
0,45,-0.50895794,-0.5034026 ,-40.49433162150845
0,46,0.5156622 ,0.50480761,-40.467794117413085
0,47, 0.52794972,-0.03000404,-20.30300195709173
0,48,-0.0518798 , 0.50627801,-20.777825913785623
0,49, 0.46803168,-0.63137498,-37.19887465314079
0,50,-0.62256204, 0.04585812,-17.98048114623119
0,51,0.61051096,0.9939678 ,-19.052505805752208
0,52,-0.47830583,-1.06253871,-22.027144376425476
0,53,0.49185346,0.50716771,-40.47590208464566
0,54, 3.04623190e-07,-5.65807021e-07,-8.192202471946075e-11
0,55,-0.53379806,-0.60387225,-38.369746650628976
0,56, 1.49438648e-08,-3.16997236e-07,-1.9980461729574017e-11
0,57, 1.89645115e-07,-4.93325942e-07,-5.5415227961930213e-11
0,58, 2.85817325e-07,-5.51740555e-07,-7.66036123422964e-11
0,59,-0.54811291,-0.57743399,-39.01998996003788
0,60,-0.02459543,-0.57319243,-19.409377068312796
0,61,-0.04046793,-0.48889759,-20.53785901301937
0,62,0.58447096,0.02488571,-19.088514937495884
0,63,0.0125661 ,0.00108193,-0.031543533950454616
0,64, 0.58338331,-0.0152592 ,-19.04517858047703
0,65, 0.52057114,-0.58551433,-39.121331910021055
0,66,-0.54491296, 0.99489508,-20.896351102638903
0,67, 1.61382567e-07,-4.46807203e-07,-4.477129778024391e-11
0,68, 0.09070972,-0.50568931,-21.838260059982332
0,69,-0.87975719,-0.17701449,-9.099306456988273
0,70,-0.56444438, 0.57555164,-38.73548835091493
0,71,-0.52437595,-0.04961979,-20.642453406780778
0,72, 1.74641268e-07,-2.73273073e-07,-2.0865087435595342e-11
0,73,0.00646963,0.00186475,-0.008992656092885909
0,74,-0.51563897, 0.66372409,-35.81742813685517
0,75, 2.30031142e-07,-5.17974509e-07,-6.372857797032339e-11
0,76,-0.67947094,-0.46605014,-34.7400794910556
0,77,-0.43716013,-0.56296303,-38.966261449929064
0,78,-1.11490494,-0.45976724,-23.631524072131835
0,79, 0.08414897,-0.52001531,-21.564007031771773
0,80,-0.27798899,-0.6915577 ,-25.895150110929585
0,81,-0.52995366, 0.05148377,-20.62557589634332
0,82, 1.79343719e-07,-5.65664253e-07,-6.986056177993305e-11
0,83,0.08366167,0.62748098,-18.710797190464348
0,84,-0.036428  ,-0.53323585,-20.329212744777976
0,85,-0.00651283, 0.00189603,-0.009127215945362366
0,86, 2.16598605e-07,-4.33733034e-07,-4.6629367034256575e-11
0,87,-0.59697731,-0.74671233,-29.320854204431285
0,88, 3.00656161e-07,-5.68132494e-07,-8.197176271096396e-11
0,89,0.00531694,0.00049048,-0.005655717211162425
0,90, 3.40947530e-07,-6.43711193e-07,-1.0526690630285884e-10
0,91,-0.05485509,-0.56292844,-20.13646977756977
0,92, 4.06724549e-07,-4.66271117e-07,-7.594991302539711e-11
0,93,-1.09467444,-0.43748631,-22.345886615419413
0,94,-0.63803644,-1.00700772,-17.899660942679912
0,95, 1.03737077e-07,-5.68940183e-07,-6.635048066527816e-11
0,96,0.52061617,1.21033261,-29.185515393456193
0,97,0.57923884,0.59185701,-37.85200502045681
0,98,-0.00166607, 0.00652883,-0.009006105574904666
0,99,-0.56945197, 0.53331804,-39.453257484616
0,0,-1.09375081,-0.62335451,-20.41398957584353
0,1, 3.00555207e-07,-5.69956304e-07,-8.236966664298961e-11
0,2,-1.10551658e-07,-1.80397029e-07,-8.881784197001252e-12
0,3,-0.57160408,-0.01669286,-19.386861649401688
0,4,0.55942247,0.03609634,-19.881408765714653
0,5,-0.60607552,-0.08292596,-19.56113225111473
0,6, 1.26169506,-0.47794197,-32.45857510047388
0,7,0.55197307,0.61571835,-37.62649519083304
0,8,-0.05342201,-0.56896651,-19.960374869711636
0,9, 0.00119487,-0.00542861,-0.0061292526244294265
0,10, 2.57848830e-07,-5.16576975e-07,-6.613021241719252e-11
0,11,0.00673746,0.00197418,-0.009777559155971005
0,12,-0.58042963,-1.20159888,-27.536296709337503
0,13,-0.67445802, 1.13116035,-19.512495541443492
0,14, 3.66529145e-07,-3.90772710e-07,-5.695000027117203e-11
0,15,-0.00120949,-0.00654996,-0.008800434302798976
0,16,-1.31397793,-0.5482517 ,-35.48351415945179
0,17, 3.88410861e-07,-7.60450556e-08,-3.107558654846798e-11
0,18,-0.09452376,-0.65397381,-17.82307316885622
0,19,-0.69500132,-0.66532145,-29.385999633963024
0,20,-0.08974399, 0.5656581 ,-21.037181470846324
0,21,-0.76462087,-0.5465966 ,-29.54051467539918
0,22, 4.19406106e-07,-2.96523044e-07,-5.233857791608898e-11
0,23, 3.33084990e-07,-4.66465499e-07,-6.517808515127399e-11
0,24, 1.97005751e-07,-4.80861218e-07,-5.3571369562632754e-11
0,25, 3.43764305e-07,-5.76804889e-07,-8.945022500483901e-11
0,26, 1.59736069e-07,-5.52132785e-07,-6.554401466019044e-11
0,27,0.08156799,0.60055892,-19.721622380521648
0,28, 1.30348161,-0.71512638,-27.681615526609495
0,29, 0.64438269,-0.48964568,-36.79349860878954
0,30,0.08843568,0.63083686,-18.71728605147468
0,31,-0.55064201, 1.14968014,-25.22889351343051
0,32,-0.64122337, 1.74243408,-30.237271268660212
0,33,-1.29017849e-07,-4.09436629e-07,-3.6557423754857155e-11
0,34,-1.17661607,-0.63583638,-23.913122597614134
0,35,-0.00417532,-0.0052129 ,-0.008849121959332962
0,36, 0.524844 ,-0.7239385,-32.30814455253123
0,37,-0.55893097,-0.0289572 ,-19.800584900918754
0,38,-0.57747098,-0.5205452 ,-39.35974486212902
0,39,-0.616506  ,-0.04821896,-18.27605443697165
0,40,-5.45314256e-08,-1.21322885e-07,-3.510081114654895e-12
0,41,-0.10734995, 0.63000917,-19.443291166423755
0,42,-0.54818861, 0.01396688,-19.884305647985656
0,43,-1.07786786, 0.67326896,-17.42481724961332
0,44,-0.60217517,-0.0631986 ,-19.153784570071856
0,45,-0.5530979 ,-0.54706214,-39.61979600869263
0,46,0.56038173,0.54858878,-39.44147744719129
0,47, 0.57373139,-0.03261016,-19.485377937814476
0,48,-0.05638613, 0.55018631,-20.433876096944964
0,49, 0.50863195,-0.68608625,-34.62346567615367
0,50,-0.67651324, 0.04984147,-15.401500561600827
0,51,0.66342242,1.07980837,-18.012735984647726
0,52,-0.51979496,-1.15422924,-25.864363336890413
0,53,0.53451434,0.55115294,-39.84318408287467
0,54, 2.95745200e-07,-5.12531123e-07,-6.9469763275265e-11
0,55,-0.58008514,-0.65621079,-35.08535027499506
0,56, 1.73310628e-08,-2.68065504e-07,-1.4313883411887218e-11
0,57, 2.51934189e-07,-4.50936053e-07,-5.2935433814127464e-11
0,58, 2.91442372e-07,-5.05727927e-07,-6.759393045285833e-11
0,59,-0.59563689,-0.62749034,-35.95633762417113
0,60,-0.02673185,-0.62288253,-17.693936520228945
0,61,-0.04398303,-0.53130278,-20.47085473791649
0,62,0.63513493,0.02704739,-17.154942271336957
0,63,0.00479065,0.00041024,-0.0045862065547339625
0,64, 0.63395339,-0.01658457,-17.11871829296036
0,65, 0.56571501,-0.63626832,-36.437614817078895
0,66,-0.59216048, 1.08081485,-21.150294331391237
0,67, 1.99013090e-07,-4.75541887e-07,-5.2722270993399434e-11
0,68, 0.09858853,-0.54954658,-21.689072383405367
0,69,-0.95582614,-0.1923873 ,-7.791955663666741
0,70,-0.61337909, 0.6254456 ,-35.386730307320406
0,71,-0.56984872,-0.05392973,-19.94857562124929
0,72, 1.71040877e-07,-2.38642198e-07,-1.710276364974561e-11
0,73,0.00694885,0.00199436,-0.010367235441364642
0,74,-0.56035652, 0.72122449,-31.92184364953279
0,75, 2.37068696e-07,-5.03235374e-07,-6.139089236967266e-11
0,76,-0.73832818,-0.5064789 ,-31.526069656502507
0,77,-0.47508878,-0.61176971,-38.111505572385546
0,78,-1.2110543 ,-0.49965237,-29.293598733557516
0,79, 0.09145798,-0.56511108,-21.108647623205062
0,80,-0.30212431,-0.75145601,-23.781315247996716
0,81,-0.57590852, 0.05595575,-19.830509997311452
0,82, 1.68451577e-07,-5.21465840e-07,-5.95790083934844e-11
0,83,0.09092835,0.68185652,-16.213274292378518
0,84,-0.0395922,-0.5794743,-19.42411757471603
0,85,-0.00699569, 0.00202785,-0.010523486859622011
0,86, 1.84256399e-07,-4.29485946e-07,-4.332889602665091e-11
0,87,-0.64872087,-0.81135786,-23.261386967065466
0,88, 2.88362606e-07,-5.15089070e-07,-6.913225547577895e-11
0,89,0.00570176,0.00052444,-0.006503629276984668
0,90, 3.41070692e-07,-5.71678260e-07,-8.79154526955972e-11
0,91,-0.05961984,-0.61173214,-18.706543899307874
0,92, 3.69226173e-07,-4.20404897e-07,-6.210854053279036e-11
0,93,-1.18910219,-0.47544311,-27.787574382349923
0,94,-0.69332228,-1.09396164,-16.856518661064392
0,95, 1.47872326e-07,-4.86437874e-07,-5.127986923980643e-11
0,96,0.56576393,1.3145868 ,-35.15424358266731
0,97,0.62945108,0.64315866,-33.9005088116838
0,98,-0.00178165, 0.00701302,-0.010385582281148942
0,99,-0.61881915, 0.57956369,-36.835346907920076
0,0,-1.05470351,-0.6016274 ,-20.088898717020605
0,1, 2.63186385e-07,-4.76261780e-07,-5.874056796528748e-11
